Категория,Название товара,Цена,Ссылка
Корпуса,be quiet! Pure Base 500DX белый,55890.0,https://kaspi.kz/shop/p/be-quiet-pure-base-500dx-belyi-101362516/?c=351010000
Корпуса,2E Gaming Turbo G2057W белый,25485.0,https://kaspi.kz/shop/p/2e-gaming-turbo-g2057w-belyi-102262326/?c=351010000
Корпуса,LIAN LI Lancool III RGB G99.LAN3RW.00 белый,87253.0,https://kaspi.kz/shop/p/lian-li-lancool-iii-rgb-g99-lan3rw-00-belyi-106263872/?c=351010000
Корпуса,Game Max Vista AB черный,39990.0,https://kaspi.kz/shop/p/game-max-vista-ab-chernyi-114883221/?c=351010000
Корпуса,Wintek BUBBLE Z06 B TG черный,23390.0,https://kaspi.kz/shop/p/wintek-bubble-z06-b-tg-chernyi-121404379/?c=351010000
Корпуса,PCcooler LM300 ARGB WH белый,22900.0,https://kaspi.kz/shop/p/pccooler-lm300-argb-wh-belyi-114126783/?c=351010000
Корпуса,Formula V Crystal Z9ML Floe черный,59700.0,https://kaspi.kz/shop/p/formula-v-crystal-z9ml-floe-chernyi-124078897/?c=351010000
Корпуса,PCcooler C3 T500 WH белый,38760.0,https://kaspi.kz/shop/p/pccooler-c3-t500-wh-belyi-120926142/?c=351010000
Корпуса,Game Max Starlight FRGB черный,35000.0,https://kaspi.kz/shop/p/game-max-starlight-frgb-chernyi-101405235/?c=351010000
Корпуса,1STPLAYER FIREBASE X4-M-WH-2F1P-W-1F1-W белый,24136.0,https://kaspi.kz/shop/p/1stplayer-firebase-x4-m-wh-2f1p-w-1f1-w-belyi-103502078/?c=351010000
Корпуса,PCcooler C3D510 WH белый,22990.0,https://kaspi.kz/shop/p/pccooler-c3d510-wh-belyi-129269770/?c=351010000
Корпуса,Zalman Z1 Iceberg черный,26311.0,https://kaspi.kz/shop/p/zalman-z1-iceberg-chernyi-108254812/?c=351010000
Корпуса,LIAN LI Lancool 216 RGB черный,54690.0,https://kaspi.kz/shop/p/lian-li-lancool-216-rgb-chernyi-113288768/?c=351010000
Корпуса,Game Max Revolt черный,31900.0,https://kaspi.kz/shop/p/game-max-revolt-chernyi-102019354/?c=351010000
Корпуса,AeroCool CS-111-G-BK-V1 черный,18987.0,https://kaspi.kz/shop/p/aerocool-cs-111-g-bk-v1-chernyi-120902051/?c=351010000
Корпуса,Sharkoon REV100 RGB черный,37200.0,https://kaspi.kz/shop/p/sharkoon-rev100-rgb-chernyi-101677072/?c=351010000
Корпуса,Deepcool Matrexx 55 V3 ADD-RGB WH 3F белый,41485.0,https://kaspi.kz/shop/p/deepcool-matrexx-55-v3-add-rgb-wh-3f-belyi-100055911/?c=351010000
Корпуса,Wintek Spider F510 TG черный,24395.0,https://kaspi.kz/shop/p/wintek-spider-f510-tg-chernyi-100935353/?c=351010000
Корпуса,GIGABYTE AORUS C450 GLASS (AC450G) черный,49363.0,https://kaspi.kz/shop/p/gigabyte-aorus-c450-glass-ac450g-chernyi-119276835/?c=351010000
Корпуса,2E Gaming Hunter GH1 черный,27710.0,https://kaspi.kz/shop/p/2e-gaming-hunter-gh1-chernyi-110274217/?c=351010000
Корпуса,Thermaltake The Tower 500 черный,75406.0,https://kaspi.kz/shop/p/thermaltake-the-tower-500-chernyi-109523438/?c=351010000
Корпуса,AeroCool С1 черный,59990.0,https://kaspi.kz/shop/p/aerocool-s1-chernyi-114886721/?c=351010000
Корпуса,Wintek LC MUSSON 8020-B TG черный,22990.0,https://kaspi.kz/shop/p/wintek-lc-musson-8020-b-tg-chernyi-122026546/?c=351010000
Корпуса,Deepcool MATREXX 55 V4 черный,42225.0,https://kaspi.kz/shop/p/deepcool-matrexx-55-v4-chernyi-119298872/?c=351010000
Корпуса,be quiet Pure Base 500 Window серый,49052.0,https://kaspi.kz/shop/p/be-quiet-pure-base-500-window-seryi-101291590/?c=351010000
Корпуса,COUGAR CGR-5C78W-RGB белый,45790.0,https://kaspi.kz/shop/p/cougar-cgr-5c78w-rgb-belyi-121805418/?c=351010000
Корпуса,2E Alfa E190-3U черный,9690.0,https://kaspi.kz/shop/p/2e-alfa-e190-3u-chernyi-104030228/?c=351010000
Корпуса,Deepcool CG560 черный,40680.0,https://kaspi.kz/shop/p/deepcool-cg560-chernyi-103173220/?c=351010000
Корпуса,MSI MAG Vampiric 010 черный,31990.0,https://kaspi.kz/shop/p/msi-mag-vampiric-010-chernyi-9800695/?c=351010000
Корпуса,"LIAN LI Dynamic EVO XL Black, G99.O11DEXL-X.00 черный",135362.0,https://kaspi.kz/shop/p/lian-li-dynamic-evo-xl-black-g99-o11dexl-x-00-chernyi-121810813/?c=351010000
Корпуса,Deepcool CH560 белый,49996.0,https://kaspi.kz/shop/p/deepcool-ch560-belyi-115721505/?c=351010000
Корпуса,Wintek LIGHTNING F27 B TG черный,17890.0,https://kaspi.kz/shop/p/wintek-lightning-f27-b-tg-chernyi-121404384/?c=351010000
Корпуса,FSP Group CMT160 черный,9990.0,https://kaspi.kz/shop/p/fsp-group-cmt160-chernyi-129296395/?c=351010000
Корпуса,ASUS A21 90DC00H0-B09000 черный,42690.0,https://kaspi.kz/shop/p/asus-a21-90dc00h0-b09000-chernyi-115721049/?c=351010000
Корпуса,MSI MAG PANO M100R PZ черный,49060.0,https://kaspi.kz/shop/p/msi-mag-pano-m100r-pz-chernyi-121685422/?c=351010000
Корпуса,Antec C8 ARGB черный,90000.0,https://kaspi.kz/shop/p/antec-c8-argb-chernyi-133946815/?c=351010000
Корпуса,Wintek ANDROMEDA MAX P193-M-B TG черный,32670.0,https://kaspi.kz/shop/p/wintek-andromeda-max-p193-m-b-tg-chernyi-133483397/?c=351010000
Корпуса,LIAN LI G99.LAN207RX.10RS черный,44100.0,https://kaspi.kz/shop/p/lian-li-g99-lan207rx-10rs-chernyi-133765000/?c=351010000
Корпуса,LIAN LI G99.LAN207RW.10RS белый,46550.0,https://kaspi.kz/shop/p/lian-li-g99-lan207rw-10rs-belyi-133765017/?c=351010000
Корпуса,FSP Group CMT192 White белый,20970.0,https://kaspi.kz/shop/p/fsp-group-cmt192-white-belyi-128899114/?c=351010000
Корпуса,Zalman Z8 TG черный,51990.0,https://kaspi.kz/shop/p/zalman-z8-tg-chernyi-101404590/?c=351010000
Корпуса,LIAN LI A3-mATX черный,39781.0,https://kaspi.kz/shop/p/lian-li-a3-matx-chernyi-120880881/?c=351010000
Корпуса,FSP Group CMT192(W) белый,20504.0,https://kaspi.kz/shop/p/fsp-group-cmt192-w-belyi-129767971/?c=351010000
Корпуса,Cold Case OPEN белый,14500.0,https://kaspi.kz/shop/p/cold-case-open-belyi-114966445/?c=351010000
Корпуса,COUGAR MG140 Air RGB черный,33895.0,https://kaspi.kz/shop/p/cougar-mg140-air-rgb-chernyi-103205394/?c=351010000
Корпуса,AeroCool Cylon Mini черный,17990.0,https://kaspi.kz/shop/p/aerocool-cylon-mini-chernyi-9800273/?c=351010000
Корпуса,Deepcool CH780 белый,95180.0,https://kaspi.kz/shop/p/deepcool-ch780-belyi-115746266/?c=351010000
Корпуса,Logycom 39SPC-05 черный,10682.0,https://kaspi.kz/shop/p/logycom-39spc-05-chernyi-115186697/?c=351010000
Корпуса,Qmax D805B черный,12241.0,https://kaspi.kz/shop/p/qmax-d805b-chernyi-117382711/?c=351010000
Корпуса,Zalman R2 белый,21390.0,https://kaspi.kz/shop/p/zalman-r2-belyi-101017390/?c=351010000
Корпуса,Formula CRYSTAL Z5 белый,28490.0,https://kaspi.kz/shop/p/formula-crystal-z5-belyi-118760883/?c=351010000
Корпуса,Wintek ANDROMEDA LIGHT I705 TG черный,22690.0,https://kaspi.kz/shop/p/wintek-andromeda-light-i705-tg-chernyi-118627823/?c=351010000
Корпуса,Thermaltake Ceres 300 TG ARGB Snow белый,46988.0,https://kaspi.kz/shop/p/thermaltake-ceres-300-tg-argb-snow-belyi-113533216/?c=351010000
Корпуса,Cooler Master MasterBox Q300L черный,30990.0,https://kaspi.kz/shop/p/cooler-master-masterbox-q300l-chernyi-100036122/?c=351010000
Корпуса,Sharkoon M30 RGB черный,39300.0,https://kaspi.kz/shop/p/sharkoon-m30-rgb-chernyi-109911903/?c=351010000
Корпуса,AeroCool Glider-G черный,28840.0,https://kaspi.kz/shop/p/aerocool-glider-g-chernyi-100414834/?c=351010000
Корпуса,ASUS ProArt PA602 черный,157180.0,https://kaspi.kz/shop/p/asus-proart-pa602-chernyi-132112874/?c=351010000
Корпуса,FSP Group CMT196B Black черный,28895.0,https://kaspi.kz/shop/p/fsp-group-cmt196b-black-chernyi-129616743/?c=351010000
Корпуса,Wintek Flame D525-B TG черный,20475.0,https://kaspi.kz/shop/p/wintek-flame-d525-b-tg-chernyi-102862947/?c=351010000
Корпуса,Game Max Mesh Box черный,28990.0,https://kaspi.kz/shop/p/game-max-mesh-box-chernyi-109830638/?c=351010000
Корпуса,NZXT H6 FLOW черный,99990.0,https://kaspi.kz/shop/p/nzxt-h6-flow-chernyi-116509849/?c=351010000
Корпуса,Thermaltake Ceres 350 MX Bumblebee желтый,62280.0,https://kaspi.kz/shop/p/thermaltake-ceres-350-mx-bumblebee-zheltyi-129766883/?c=351010000
Корпуса,Thermaltake Divider 550 TG Ultra CA-1T7-00M1WN-00 черный,156900.0,https://kaspi.kz/shop/p/thermaltake-divider-550-tg-ultra-ca-1t7-00m1wn-00-chernyi-108503599/?c=351010000
Корпуса,Game Max Abyss TR MFG.M908 TR черный,40218.0,https://kaspi.kz/shop/p/game-max-abyss-tr-mfg-m908-tr-chernyi-108816240/?c=351010000
Корпуса,1STPLAYER INFINITE SPACE IS6 черный,23890.0,https://kaspi.kz/shop/p/1stplayer-infinite-space-is6-chernyi-117764129/?c=351010000
Корпуса,Game Max M60 белый,19950.0,https://kaspi.kz/shop/p/game-max-m60-belyi-116433398/?c=351010000
Корпуса,PCcooler C3 D510 ARGB BK черный,28900.0,https://kaspi.kz/shop/p/pccooler-c3-d510-argb-bk-chernyi-114850076/?c=351010000
Корпуса,Qmax H1703B 400W черный,13499.0,https://kaspi.kz/shop/p/qmax-h1703b-400w-chernyi-103287819/?c=351010000
Корпуса,Formula AIR POWER G5 DUO черный,24244.0,https://kaspi.kz/shop/p/formula-air-power-g5-duo-chernyi-118757633/?c=351010000
Корпуса,LIAN LI O11 SUP01W белый,85990.0,https://kaspi.kz/shop/p/lian-li-o11-sup01w-belyi-122333022/?c=351010000
Корпуса,Game Max Vega Pro белый,38990.0,https://kaspi.kz/shop/p/game-max-vega-pro-belyi-113107577/?c=351010000
Корпуса,Game Max S612 черный,19500.0,https://kaspi.kz/shop/p/game-max-s612-chernyi-104204020/?c=351010000
Корпуса,Thermaltake The Tower 200 CA-1X9-00S1WN-00 черный,55193.0,https://kaspi.kz/shop/p/thermaltake-the-tower-200-ca-1x9-00s1wn-00-chernyi-113994516/?c=351010000
Корпуса,XG megatron черный,18520.0,https://kaspi.kz/shop/p/xg-megatron-chernyi-122732576/?c=351010000
Корпуса,NZXT H6 Flow белый,66990.0,https://kaspi.kz/shop/p/nzxt-h6-flow-belyi-116796612/?c=351010000
Корпуса,Thermaltake Divider 500 TG Air (без Б/П) черный,50990.0,https://kaspi.kz/shop/p/thermaltake-divider-500-tg-air-bez-b-p-chernyi-104211104/?c=351010000
Корпуса,MAXAL JUMP X2 черный,10000.0,https://kaspi.kz/shop/p/maxal-jump-x2-chernyi-106671307/?c=351010000
Корпуса,Корпус Wintek Andromeda PRO E306M-W TG,30070.0,https://kaspi.kz/shop/p/korpus-wintek-andromeda-pro-e306m-w-tg-112038545/?c=351010000
Корпуса,LIAN LI O11 VISION белый,138492.0,https://kaspi.kz/shop/p/lian-li-o11-vision-belyi-119300156/?c=351010000
Корпуса,Lite NL6505 черный,8994.0,https://kaspi.kz/shop/p/lite-nl6505-chernyi-124069617/?c=351010000
Корпуса,Corsair 3000D Airflow черный,39430.0,https://kaspi.kz/shop/p/corsair-3000d-airflow-chernyi-114344226/?c=351010000
Корпуса,LIAN LI O11 Dynamic EVO XL черный,148150.0,https://kaspi.kz/shop/p/lian-li-o11-dynamic-evo-xl-chernyi-113939640/?c=351010000
Корпуса,1STPLAYER FIREBASE X3-M-BK черный,23990.0,https://kaspi.kz/shop/p/1stplayer-firebase-x3-m-bk-chernyi-119926547/?c=351010000
Корпуса,FSP Group CST120 черный,11251.0,https://kaspi.kz/shop/p/fsp-group-cst120-chernyi-129296404/?c=351010000
Корпуса,AeroCool CS-105 синий-черный,22990.0,https://kaspi.kz/shop/p/aerocool-cs-105-sinii-chernyi-9800600/?c=351010000
Корпуса,MAXAL 603 черный,8990.0,https://kaspi.kz/shop/p/maxal-603-chernyi-117430653/?c=351010000
Корпуса,Jonsbo TR03-G черный,108480.0,https://kaspi.kz/shop/p/jonsbo-tr03-g-chernyi-128446714/?c=351010000
Корпуса,Thermaltake The Tower 200 CA-1X9-00SCWN-00 зеленый,59490.0,https://kaspi.kz/shop/p/thermaltake-the-tower-200-ca-1x9-00scwn-00-zelenyi-118759799/?c=351010000
Корпуса,DarkFlash DB330M белый,34990.0,https://kaspi.kz/shop/p/darkflash-db330m-belyi-121127888/?c=351010000
Корпуса,Deepcool Matrexx 30 черный,19895.0,https://kaspi.kz/shop/p/deepcool-matrexx-30-chernyi-100005536/?c=351010000
Корпуса,FSP Group CMT260 черный,18490.0,https://kaspi.kz/shop/p/fsp-group-cmt260-chernyi-115152112/?c=351010000
Корпуса,Wintek Energy JX188-11-M TG черный,24105.0,https://kaspi.kz/shop/p/wintek-energy-jx188-11-m-tg-chernyi-101333613/?c=351010000
Корпуса,Game Max Starlight FRGB белый,35000.0,https://kaspi.kz/shop/p/game-max-starlight-frgb-belyi-102291454/?c=351010000
Корпуса,COUGAR Airface RGB черный,35390.0,https://kaspi.kz/shop/p/cougar-airface-rgb-chernyi-109491719/?c=351010000
Корпуса,Wintek MOON PS195-5-B черный,22890.0,https://kaspi.kz/shop/p/wintek-moon-ps195-5-b-chernyi-117182392/?c=351010000
Корпуса,Zalman Z10 Duo черный,53635.0,https://kaspi.kz/shop/p/zalman-z10-duo-chernyi-108274120/?c=351010000
Корпуса,HuntKey S980 Tornado черный,39490.0,https://kaspi.kz/shop/p/huntkey-s980-tornado-chernyi-112677452/?c=351010000
Корпуса,Zalman I3 NEO белый,31522.0,https://kaspi.kz/shop/p/zalman-i3-neo-belyi-110841652/?c=351010000
Корпуса,1STPLAYER FIREBASE X6-BK (X6-BK-4F2C3) черный,22990.0,https://kaspi.kz/shop/p/1stplayer-firebase-x6-bk-x6-bk-4f2c3-chernyi-114849973/?c=351010000
Корпуса,COUGAR Uniface RGB черный,44334.0,https://kaspi.kz/shop/p/cougar-uniface-rgb-chernyi-121432967/?c=351010000
Корпуса,COUGAR MX360 RGB черный,24990.0,https://kaspi.kz/shop/p/cougar-mx360-rgb-chernyi-109491619/?c=351010000
Корпуса,Game Max Storm BK черный,17978.0,https://kaspi.kz/shop/p/game-max-storm-bk-chernyi-113167843/?c=351010000
Корпуса,HuntKey GX750A черный,23300.0,https://kaspi.kz/shop/p/huntkey-gx750a-chernyi-123435274/?c=351010000
Корпуса,Zalman T7 черный,19055.0,https://kaspi.kz/shop/p/zalman-t7-chernyi-101085497/?c=351010000
Корпуса,HuntKey GS450C черный,16772.0,https://kaspi.kz/shop/p/huntkey-gs450c-chernyi-112104405/?c=351010000
Корпуса,FSP Group CMT195B черный,22600.0,https://kaspi.kz/shop/p/fsp-group-cmt195b-chernyi-115152131/?c=351010000
Корпуса,FSP Group CMT192 черный,20583.0,https://kaspi.kz/shop/p/fsp-group-cmt192-chernyi-115152286/?c=351010000
Корпуса,Game Max HYPE черный,64448.0,https://kaspi.kz/shop/p/game-max-hype-chernyi-114844202/?c=351010000
Корпуса,2E CONTEGO NEO GW05 2E-GW05 черный,35990.0,https://kaspi.kz/shop/p/2e-contego-neo-gw05-2e-gw05-chernyi-110603591/?c=351010000
Корпуса,2E INFINITY G205А черный,26990.0,https://kaspi.kz/shop/p/2e-infinity-g205a-chernyi-110603641/?c=351010000
Корпуса,VEGA JC10 черный,12032.0,https://kaspi.kz/shop/p/vega-jc10-chernyi-110359306/?c=351010000
Корпуса,XPG Valor Air черный,28162.0,https://kaspi.kz/shop/p/xpg-valor-air-chernyi-113605511/?c=351010000
Корпуса,COUGAR FV150 RGB черный,42595.0,https://kaspi.kz/shop/p/cougar-fv150-rgb-chernyi-123615391/?c=351010000
Корпуса,XPG Valor Air белый,28786.0,https://kaspi.kz/shop/p/xpg-valor-air-belyi-113605381/?c=351010000
Корпуса,Wintek Andromeda D531-B TG черный,23000.0,https://kaspi.kz/shop/p/wintek-andromeda-d531-b-tg-chernyi-108358745/?c=351010000
Корпуса,Game Max Vega Pro GY серый,36990.0,https://kaspi.kz/shop/p/game-max-vega-pro-gy-seryi-102290250/?c=351010000
Корпуса,Sharkoon TG7M RGB черный,50250.0,https://kaspi.kz/shop/p/sharkoon-tg7m-rgb-chernyi-109556720/?c=351010000
Корпуса,Sharkoon REV300 черный,78000.0,https://kaspi.kz/shop/p/sharkoon-rev300-chernyi-109556638/?c=351010000
Корпуса,2E BASIS (RD860-3U) черный,9890.0,https://kaspi.kz/shop/p/2e-basis-rd860-3u-chernyi-120865113/?c=351010000
Корпуса,DarkFlash DF2100 белый,37990.0,https://kaspi.kz/shop/p/darkflash-df2100-belyi-114984565/?c=351010000
Корпуса,Deepcool Matrexx 50 ADD-RGB 3F черный,37780.0,https://kaspi.kz/shop/p/deepcool-matrexx-50-add-rgb-3f-chernyi-100022445/?c=351010000
Корпуса,XG Galaxy черный,10278.0,https://kaspi.kz/shop/p/xg-galaxy-chernyi-110530811/?c=351010000
Корпуса,Wintek Rainbow K106 TG черный,29990.0,https://kaspi.kz/shop/p/wintek-rainbow-k106-tg-chernyi-100513693/?c=351010000
Корпуса,Game Max G561-FRGB черный,20110.0,https://kaspi.kz/shop/p/game-max-g561-frgb-chernyi-100381677/?c=351010000
Корпуса,X-Game Galaxy черный,11171.0,https://kaspi.kz/shop/p/x-game-galaxy-chernyi-103221873/?c=351010000
Корпуса,AeroCool Wave-G-BK-v2 черный,22190.0,https://kaspi.kz/shop/p/aerocool-wave-g-bk-v2-chernyi-102654587/?c=351010000
Корпуса,Zalman I3 NEO TG черный,35990.0,https://kaspi.kz/shop/p/zalman-i3-neo-tg-chernyi-110838159/?c=351010000
Корпуса,COUGAR Uniface Mini RGB CGR-55C9B-RGB черный,39970.0,https://kaspi.kz/shop/p/cougar-uniface-mini-rgb-cgr-55c9b-rgb-chernyi-121811977/?c=351010000
Корпуса,1STPLAYER RAINBOW RB-4 BK черный,20950.0,https://kaspi.kz/shop/p/1stplayer-rainbow-rb-4-bk-chernyi-120445307/?c=351010000
Корпуса,Zalman S3 черный,19990.0,https://kaspi.kz/shop/p/zalman-s3-chernyi-100007532/?c=351010000
Корпуса,Game Max Brufen C3 BW черный,23380.0,https://kaspi.kz/shop/p/game-max-brufen-c3-bw-chernyi-107284719/?c=351010000
Корпуса,Thermaltake Ceres 500 TG ARGB CA-1X5-00M1WN-00 черный,75600.0,https://kaspi.kz/shop/p/thermaltake-ceres-500-tg-argb-ca-1x5-00m1wn-00-chernyi-111972769/?c=351010000
Корпуса,Zalman Z10 черный,46990.0,https://kaspi.kz/shop/p/zalman-z10-chernyi-107673450/?c=351010000
Корпуса,Be quiet ! Silent Base 802 BGW39 черный,92670.0,https://kaspi.kz/shop/p/be-quiet-silent-base-802-bgw39-chernyi-102099885/?c=351010000
Корпуса,MSI MAG VAMPIRIC 300R черный,74990.0,https://kaspi.kz/shop/p/msi-mag-vampiric-300r-chernyi-110399763/?c=351010000
Корпуса,Wintek Energy JX188-11-M-W TG белый,30000.0,https://kaspi.kz/shop/p/wintek-energy-jx188-11-m-w-tg-belyi-113939342/?c=351010000
Корпуса,COUGAR MX600 RGB CGR-57C9B-RGB черный,65297.0,https://kaspi.kz/shop/p/cougar-mx600-rgb-cgr-57c9b-rgb-chernyi-115193585/?c=351010000
Корпуса,be quiet! Pure Base 600 черный-серебристый,70030.0,https://kaspi.kz/shop/p/be-quiet-pure-base-600-chernyi-serebristyi-100065433/?c=351010000
Корпуса,PCcooler C3D310 WH белый,18490.0,https://kaspi.kz/shop/p/pccooler-c3d310-wh-belyi-129269749/?c=351010000
Корпуса,LIAN LI Lancool 216R W G99.LAN216RW.00 белый,65128.0,https://kaspi.kz/shop/p/lian-li-lancool-216r-w-g99-lan216rw-00-belyi-113693693/?c=351010000
Корпуса,LIAN LI Lancool 216 черный,64340.0,https://kaspi.kz/shop/p/lian-li-lancool-216-chernyi-113680610/?c=351010000
Корпуса,MSI MPG VELOX 100R черный,64990.0,https://kaspi.kz/shop/p/msi-mpg-velox-100r-chernyi-106241410/?c=351010000
Корпуса,Qmax H208B черный,8989.0,https://kaspi.kz/shop/p/qmax-h208b-chernyi-101107018/?c=351010000
Корпуса,Deepcool R-CH160-BKNGI0-G-1 черный,31130.0,https://kaspi.kz/shop/p/deepcool-r-ch160-bkngi0-g-1-chernyi-119900524/?c=351010000
Корпуса,Zalman S2 черный,29990.0,https://kaspi.kz/shop/p/zalman-s2-chernyi-9800547/?c=351010000
Корпуса,AeroCool Menace Saturn FRGB V1 черный,32440.0,https://kaspi.kz/shop/p/aerocool-menace-saturn-frgb-v1-chernyi-101282289/?c=351010000
Корпуса,Zalman S3 TG черный,20975.0,https://kaspi.kz/shop/p/zalman-s3-tg-chernyi-102262436/?c=351010000
Корпуса,Wintek Mistral D532-B TG черный,39990.0,https://kaspi.kz/shop/p/wintek-mistral-d532-b-tg-chernyi-112674423/?c=351010000
Корпуса,Wintek K1008-A400-8F черный,19990.0,https://kaspi.kz/shop/p/wintek-k1008-a400-8f-chernyi-100044137/?c=351010000
Корпуса,Xigmatek Aqua Ultra Air черный,57990.0,https://kaspi.kz/shop/p/xigmatek-aqua-ultra-air-chernyi-115910130/?c=351010000
Корпуса,Deepcool CH360 белый,36767.0,https://kaspi.kz/shop/p/deepcool-ch360-belyi-117501055/?c=351010000
Корпуса,Be quiet ! Silent Base 802 черный,149990.0,https://kaspi.kz/shop/p/be-quiet-silent-base-802-chernyi-101136433/?c=351010000
Корпуса,MSI MPG GUNGNIR 300R AIRFLOW белый,89990.0,https://kaspi.kz/shop/p/msi-mpg-gungnir-300r-airflow-belyi-115895604/?c=351010000
Корпуса,Корпус Deepcool CH160 белый,29558.0,https://kaspi.kz/shop/p/korpus-deepcool-ch160-belyi-119242212/?c=351010000
Корпуса,Wintek Crystal D533-W TG белый,18500.0,https://kaspi.kz/shop/p/wintek-crystal-d533-w-tg-belyi-108510812/?c=351010000
